plume_id,datetime,plume_latitude,plume_longitude,s2_path,s2_90_path,s2_360_path,plume_path,reprojected_path,resized_512x512_path,s2_path_std,s2_90_path_std,s2_360_path_std
av320240721t185446-F,2024-07-21T18:54:46+00,34.32529510467646,-118.51435971828197,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320240721t185446-F_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320240721t185446-F/av320240721t185446-F_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320240721t185446-F/av320240721t185446-F_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320240721t185446-F/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320240721t185446-F/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320240721t185446-F/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320240721t185446-F/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320240721t185446-F/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320240721t185446-F/s2_360_std_512.tif
av320241014t212018-A,2024-10-14T21:20:18+00,34.32746211604517,-118.52092531052494,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241014t212018-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-A/av320241014t212018-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-A/av320241014t212018-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-A/s2_360_std_512.tif
av320241014t212018-B,2024-10-14T21:20:18+00,34.32904494251437,-118.51696678603598,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241014t212018-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-B/av320241014t212018-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-B/av320241014t212018-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-B/s2_360_std_512.tif
av320241014t212018-C,2024-10-14T21:20:18+00,34.32543394729767,-118.51177376058833,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241014t212018-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-C/av320241014t212018-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-C/av320241014t212018-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-C/s2_360_std_512.tif
av320241014t212018-F,2024-10-14T21:20:18+00,34.32971672043408,-118.5204635469388,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241014t212018-F_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-F/av320241014t212018-F_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-F/av320241014t212018-F_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-F/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-F/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-F/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-F/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-F/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-F/s2_360_std_512.tif
av320241014t212018-G,2024-10-14T21:20:18+00,34.32546843610149,-118.51364612221668,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241014t212018-G_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-G/av320241014t212018-G_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-G/av320241014t212018-G_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-G/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-G/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-G/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-G/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-G/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-G/s2_360_std_512.tif
av320241014t212018-H,2024-10-14T21:20:18+00,34.3261826905306,-118.5174626218809,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241014t212018-H_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-H/av320241014t212018-H_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-H/av320241014t212018-H_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-H/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-H/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-H/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-H/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-H/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-H/s2_360_std_512.tif
av320241014t212018-I,2024-10-14T21:20:18+00,34.326131220379224,-118.52116501801169,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241014t212018-I_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-I/av320241014t212018-I_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-I/av320241014t212018-I_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-I/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-I/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241014t212018-I/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-I/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-I/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241014t212018-I/s2_360_std_512.tif
av320241104t174913-A,2024-11-04T17:49:13+00,32.92962825815991,-112.06587394207524,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241104t174913-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-A/av320241104t174913-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-A/av320241104t174913-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241104t174913-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241104t174913-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241104t174913-A/s2_360_std_512.tif
av320241104t174913-B,2024-11-04T17:49:13+00,32.9006052147472,-112.0213870270762,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320241104t174913-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-B/av320241104t174913-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-B/av320241104t174913-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320241104t174913-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241104t174913-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241104t174913-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320241104t174913-B/s2_360_std_512.tif
av320250110t192256-A,2025-01-10T19:22:56+00,35.51074750194087,-118.90496738628866,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t192256-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t192256-A/av320250110t192256-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t192256-A/av320250110t192256-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t192256-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t192256-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t192256-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t192256-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t192256-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t192256-A/s2_360_std_512.tif
av320250110t193957-A,2025-01-10T19:39:57+00,35.47348682978239,-119.058002788326,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t193957-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-A/av320250110t193957-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-A/av320250110t193957-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t193957-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t193957-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t193957-A/s2_360_std_512.tif
av320250110t193957-C,2025-01-10T19:39:57+00,35.50718531110108,-119.0371662073399,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t193957-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-C/av320250110t193957-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-C/av320250110t193957-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t193957-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t193957-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t193957-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t193957-C/s2_360_std_512.tif
av320250110t194827-A,2025-01-10T19:48:27+00,35.36975993421082,-119.0778250014223,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t194827-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-A/av320250110t194827-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-A/av320250110t194827-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-A/s2_360_std_512.tif
av320250110t194827-B,2025-01-10T19:48:27+00,35.50071220828839,-119.07103413000031,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t194827-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-B/av320250110t194827-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-B/av320250110t194827-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-B/s2_360_std_512.tif
av320250110t194827-C,2025-01-10T19:48:27+00,35.50380847671357,-119.0763628592434,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t194827-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-C/av320250110t194827-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-C/av320250110t194827-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-C/s2_360_std_512.tif
av320250110t194827-D,2025-01-10T19:48:27+00,35.503791539123284,-119.06926915863492,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t194827-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-D/av320250110t194827-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-D/av320250110t194827-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-D/s2_360_std_512.tif
av320250110t194827-F,2025-01-10T19:48:27+00,35.473601515539286,-119.05796303616452,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t194827-F_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-F/av320250110t194827-F_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-F/av320250110t194827-F_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-F/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-F/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-F/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-F/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-F/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-F/s2_360_std_512.tif
av320250110t194827-G,2025-01-10T19:48:27+00,35.47068904344512,-119.0626522222204,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t194827-G_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-G/av320250110t194827-G_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-G/av320250110t194827-G_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-G/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-G/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-G/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-G/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-G/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-G/s2_360_std_512.tif
av320250110t194827-H,2025-01-10T19:48:27+00,35.3764856360453,-119.06789819390016,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/av320250110t194827-H_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-H/av320250110t194827-H_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-H/av320250110t194827-H_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-H/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-H/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/av320250110t194827-H/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-H/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-H/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/av320250110t194827-H/s2_360_std_512.tif
