plume_id,plume_time,lat,lon,has_90,has_360,ch4_var,image_path,center_iy,center_ix,label
GAO20240420t200805p0000-A,2024-04-20T20:08:05+00,35.16613136889251,-119.10593102994947,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240420t200805p0000-A/s5p_neg_00.npz,2610,198,0
GAO20240420t202955p0000-C,2024-04-20T20:29:55+00,35.248319611114965,-119.1139789973608,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240420t202955p0000-C/s5p_pos_00.npz,2465,160,1
GAO20240420t202955p0000-C,2024-04-20T20:29:55+00,35.248319611114965,-119.1139789973608,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240420t202955p0000-C/s5p_neg_00.npz,3123,115,0
GAO20240420t205056p0000-A,2024-04-20T20:50:56+00,35.16599614655051,-119.10583745117754,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240420t205056p0000-A/s5p_pos_00.npz,2464,160,1
GAO20240420t205056p0000-A,2024-04-20T20:50:56+00,35.16599614655051,-119.10583745117754,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240420t205056p0000-A/s5p_neg_00.npz,2457,72,0
GAO20240420t202955p0000-A,2024-04-20T20:29:55+00,35.24953085572169,-119.11647623987126,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240420t202955p0000-A/s5p_pos_00.npz,2465,160,1
GAO20240420t202955p0000-A,2024-04-20T20:29:55+00,35.24953085572169,-119.11647623987126,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240420t202955p0000-A/s5p_neg_00.npz,2541,127,0
GAO20240430t155418p0000-A,2024-04-30T15:54:18+00,32.204753237321455,-103.56998106199563,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-A/s5p_pos_00.npz,2362,72,1
GAO20240430t155418p0000-D,2024-04-30T15:54:18+00,32.16636677780407,-103.56130990099346,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-D/s5p_pos_00.npz,2362,72,1
GAO20240430t155418p0000-D,2024-04-30T15:54:18+00,32.16636677780407,-103.56130990099346,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-D/s5p_neg_00.npz,2410,197,0
GAO20240430t155418p0000-L,2024-04-30T15:54:18+00,32.06527489884448,-103.56767529779503,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-L/s5p_pos_00.npz,2360,72,1
GAO20240430t155418p0000-L,2024-04-30T15:54:18+00,32.06527489884448,-103.56767529779503,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-L/s5p_neg_00.npz,3001,59,0
GAO20240430t160308p0000-C,2024-04-30T16:03:08+00,32.20409158620208,-103.58350110866786,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t160308p0000-C/s5p_pos_00.npz,2362,72,1
GAO20240430t160308p0000-C,2024-04-30T16:03:08+00,32.20409158620208,-103.58350110866786,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t160308p0000-C/s5p_neg_00.npz,2262,46,0
GAO20240430t155418p0000-H,2024-04-30T15:54:18+00,32.06520358871907,-103.56197361239272,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-H/s5p_pos_00.npz,2360,72,1
GAO20240430t155418p0000-H,2024-04-30T15:54:18+00,32.06520358871907,-103.56197361239272,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-H/s5p_neg_00.npz,2469,182,0
GAO20240430t155418p0000-G,2024-04-30T15:54:18+00,32.107840428633835,-103.54987015340916,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-G/s5p_pos_00.npz,2360,72,1
GAO20240430t155418p0000-G,2024-04-30T15:54:18+00,32.107840428633835,-103.54987015340916,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-G/s5p_neg_00.npz,3033,148,0
GAO20240430t155418p0000-F,2024-04-30T15:54:18+00,32.12533463426834,-103.55014084930512,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-F/s5p_pos_00.npz,2361,72,1
GAO20240430t155418p0000-F,2024-04-30T15:54:18+00,32.12533463426834,-103.55014084930512,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-F/s5p_neg_00.npz,2467,26,0
GAO20240430t155418p0000-K,2024-04-30T15:54:18+00,32.30113417096919,-103.55826015938192,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-K/s5p_pos_00.npz,2364,73,1
GAO20240430t155418p0000-K,2024-04-30T15:54:18+00,32.30113417096919,-103.55826015938192,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-K/s5p_neg_00.npz,2413,59,0
GAO20240430t160308p0000-B,2024-04-30T16:03:08+00,32.21412172286239,-103.5948466470514,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t160308p0000-B/s5p_pos_00.npz,2363,72,1
GAO20240430t160308p0000-B,2024-04-30T16:03:08+00,32.21412172286239,-103.5948466470514,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t160308p0000-B/s5p_neg_00.npz,2354,67,0
GAO20240430t161218p0000-A,2024-04-30T16:12:18+00,32.267239733250165,-103.5968244471723,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t161218p0000-A/s5p_pos_00.npz,2364,72,1
GAO20240430t161218p0000-A,2024-04-30T16:12:18+00,32.267239733250165,-103.5968244471723,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t161218p0000-A/s5p_neg_00.npz,2372,27,0
GAO20240430t155418p0000-C,2024-04-30T15:54:18+00,32.01843123945386,-103.56690266622736,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-C/s5p_pos_00.npz,2359,72,1
GAO20240430t155418p0000-C,2024-04-30T15:54:18+00,32.01843123945386,-103.56690266622736,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-C/s5p_neg_00.npz,3126,88,0
GAO20240430t155418p0000-E,2024-04-30T15:54:18+00,32.15167294949842,-103.5595926650757,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-E/s5p_pos_00.npz,2361,72,1
GAO20240430t155418p0000-E,2024-04-30T15:54:18+00,32.15167294949842,-103.5595926650757,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-E/s5p_neg_00.npz,2440,79,0
GAO20240430t160308p0000-D,2024-04-30T16:03:08+00,32.065042858512854,-103.59515626475898,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t160308p0000-D/s5p_pos_00.npz,2360,71,1
GAO20240430t160308p0000-D,2024-04-30T16:03:08+00,32.065042858512854,-103.59515626475898,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t160308p0000-D/s5p_neg_00.npz,2546,131,0
GAO20240430t160308p0000-A,2024-04-30T16:03:08+00,32.26728970661034,-103.5964645447153,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t160308p0000-A/s5p_pos_00.npz,2364,72,1
GAO20240430t160308p0000-A,2024-04-30T16:03:08+00,32.26728970661034,-103.5964645447153,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t160308p0000-A/s5p_neg_00.npz,2395,192,0
GAO20240430t155418p0000-B,2024-04-30T15:54:18+00,32.037222106378834,-103.57331078826785,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t155418p0000-B/s5p_pos_00.npz,2359,72,1
GAO20240430t155418p0000-B,2024-04-30T15:54:18+00,32.037222106378834,-103.57331078826785,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t155418p0000-B/s5p_neg_00.npz,2466,9,0
GAO20240430t161218p0000-B,2024-04-30T16:12:18+00,32.21382436888537,-103.594568544259,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t161218p0000-B/s5p_pos_00.npz,2363,72,1
GAO20240430t161218p0000-B,2024-04-30T16:12:18+00,32.21382436888537,-103.594568544259,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t161218p0000-B/s5p_neg_00.npz,2197,120,0
GAO20240430t161218p0000-C,2024-04-30T16:12:18+00,32.20785467438252,-103.60098966864804,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t161218p0000-C/s5p_pos_00.npz,2363,72,1
GAO20240430t161218p0000-C,2024-04-30T16:12:18+00,32.20785467438252,-103.60098966864804,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t161218p0000-C/s5p_neg_00.npz,2534,109,0
GAO20240430t161218p0000-E,2024-04-30T16:12:18+00,32.06325209290766,-103.61761810805972,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t161218p0000-E/s5p_pos_00.npz,2360,71,1
GAO20240430t161218p0000-E,2024-04-30T16:12:18+00,32.06325209290766,-103.61761810805972,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t161218p0000-E/s5p_neg_00.npz,2296,197,0
GAO20240430t162033p0000-A,2024-04-30T16:20:33+00,32.03461104827831,-103.6165078959744,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-A/s5p_pos_00.npz,2359,71,1
GAO20240430t162033p0000-A,2024-04-30T16:20:33+00,32.03461104827831,-103.6165078959744,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-A/s5p_neg_00.npz,2409,98,0
GAO20240430t161218p0000-J,2024-04-30T16:12:18+00,32.065096832224455,-103.59515338807842,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t161218p0000-J/s5p_pos_00.npz,2360,71,1
GAO20240430t161218p0000-J,2024-04-30T16:12:18+00,32.065096832224455,-103.59515338807842,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t161218p0000-J/s5p_neg_00.npz,3029,145,0
GAO20240430t161218p0000-N,2024-04-30T16:12:18+00,32.22554702865227,-103.6098318905807,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t161218p0000-N/s5p_pos_00.npz,2363,72,1
GAO20240430t161218p0000-N,2024-04-30T16:12:18+00,32.22554702865227,-103.6098318905807,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t161218p0000-N/s5p_neg_00.npz,2488,125,0
GAO20240430t161218p0000-H,2024-04-30T16:12:18+00,32.30794861001428,-103.62089994716322,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t161218p0000-H/s5p_pos_00.npz,2365,72,1
GAO20240430t161218p0000-H,2024-04-30T16:12:18+00,32.30794861001428,-103.62089994716322,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t161218p0000-H/s5p_neg_00.npz,3009,158,0
GAO20240430t162033p0000-L,2024-04-30T16:20:33+00,32.19999957814714,-103.62682693136836,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-L/s5p_pos_00.npz,2363,72,1
GAO20240430t162033p0000-F,2024-04-30T16:20:33+00,32.12463393654883,-103.62242361039932,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-F/s5p_pos_00.npz,2361,71,1
GAO20240430t162033p0000-F,2024-04-30T16:20:33+00,32.12463393654883,-103.62242361039932,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-F/s5p_neg_00.npz,2401,192,0
GAO20240430t162033p0000-N,2024-04-30T16:20:33+00,32.23902520858876,-103.61750040523049,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-N/s5p_pos_00.npz,2363,72,1
GAO20240430t162033p0000-N,2024-04-30T16:20:33+00,32.23902520858876,-103.61750040523049,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-N/s5p_neg_00.npz,2402,65,0
GAO20240430t162033p0000-I,2024-04-30T16:20:33+00,32.150881120328464,-103.63892080112306,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-I/s5p_pos_00.npz,2362,71,1
GAO20240430t162033p0000-I,2024-04-30T16:20:33+00,32.150881120328464,-103.63892080112306,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-I/s5p_neg_00.npz,2773,168,0
GAO20240430t162033p0000-B,2024-04-30T16:20:33+00,32.038043285189815,-103.62654250773426,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-B/s5p_pos_00.npz,2360,71,1
GAO20240430t162033p0000-B,2024-04-30T16:20:33+00,32.038043285189815,-103.62654250773426,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-B/s5p_neg_00.npz,2773,170,0
GAO20240430t162033p0000-E,2024-04-30T16:20:33+00,32.11304426461109,-103.6280662447532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-E/s5p_pos_00.npz,2361,71,1
GAO20240430t162033p0000-E,2024-04-30T16:20:33+00,32.11304426461109,-103.6280662447532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-E/s5p_neg_00.npz,2313,88,0
GAO20240430t162033p0000-P,2024-04-30T16:20:33+00,32.307968261236496,-103.62095288741452,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-P/s5p_pos_00.npz,2365,72,1
GAO20240430t162924p0000-A,2024-04-30T16:29:24+00,31.99748763893417,-103.65485216947084,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162924p0000-A/s5p_pos_00.npz,2359,71,1
GAO20240430t162924p0000-A,2024-04-30T16:29:24+00,31.99748763893417,-103.65485216947084,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162924p0000-A/s5p_neg_00.npz,2476,129,0
GAO20240430t162924p0000-B,2024-04-30T16:29:24+00,32.036261244314886,-103.64594448513114,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162924p0000-B/s5p_pos_00.npz,2360,71,1
GAO20240430t162924p0000-B,2024-04-30T16:29:24+00,32.036261244314886,-103.64594448513114,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162924p0000-B/s5p_neg_00.npz,2207,129,0
GAO20240430t162033p0000-O,2024-04-30T16:20:33+00,32.30871791706667,-103.62216160622144,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-O/s5p_pos_00.npz,2365,72,1
GAO20240430t162033p0000-O,2024-04-30T16:20:33+00,32.30871791706667,-103.62216160622144,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-O/s5p_neg_00.npz,2493,114,0
GAO20240430t162033p0000-H,2024-04-30T16:20:33+00,32.14794634918094,-103.63790949365205,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-H/s5p_pos_00.npz,2362,71,1
GAO20240430t162033p0000-H,2024-04-30T16:20:33+00,32.14794634918094,-103.63790949365205,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-H/s5p_neg_00.npz,2452,116,0
GAO20240430t162033p0000-R,2024-04-30T16:20:33+00,32.17483652031403,-103.61579301404002,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-R/s5p_pos_00.npz,2362,72,1
GAO20240430t162033p0000-R,2024-04-30T16:20:33+00,32.17483652031403,-103.61579301404002,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-R/s5p_neg_00.npz,2054,148,0
GAO20240430t162924p0000-D,2024-04-30T16:29:24+00,32.06335581617893,-103.65165976528722,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162924p0000-D/s5p_pos_00.npz,2360,71,1
GAO20240430t162924p0000-D,2024-04-30T16:29:24+00,32.06335581617893,-103.65165976528722,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162924p0000-D/s5p_neg_00.npz,2791,142,0
GAO20240430t162033p0000-Q,2024-04-30T16:20:33+00,32.35435338388406,-103.62144353826766,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162033p0000-Q/s5p_pos_00.npz,2365,72,1
GAO20240430t162033p0000-Q,2024-04-30T16:20:33+00,32.35435338388406,-103.62144353826766,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162033p0000-Q/s5p_neg_00.npz,2527,113,0
GAO20240430t162924p0000-G,2024-04-30T16:29:24+00,32.107536005592536,-103.65907445537437,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162924p0000-G/s5p_pos_00.npz,2361,71,1
GAO20240430t162924p0000-G,2024-04-30T16:29:24+00,32.107536005592536,-103.65907445537437,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162924p0000-G/s5p_neg_00.npz,2977,66,0
GAO20240430t162924p0000-I,2024-04-30T16:29:24+00,32.14851989880974,-103.6459336128762,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162924p0000-I/s5p_pos_00.npz,2362,71,1
GAO20240430t162924p0000-I,2024-04-30T16:29:24+00,32.14851989880974,-103.6459336128762,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162924p0000-I/s5p_neg_00.npz,2300,178,0
GAO20240430t162924p0000-M,2024-04-30T16:29:24+00,32.16596582685089,-103.65893753682006,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/GAO20240430t162924p0000-M/s5p_pos_00.npz,2362,71,1
GAO20240430t162924p0000-M,2024-04-30T16:29:24+00,32.16596582685089,-103.65893753682006,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/GAO20240430t162924p0000-M/s5p_neg_00.npz,2293,182,0
